102.49982105682977 54.75923914829867 87.8186004016514 -1.4382211628118668 6.487492314267417		-53.460895778336145 45.96894307311393 60.49007311951324 3.9605377916953555 -5.344726912167114		-122.58760749223129 43.39385781161657 59.834565705510194 -4.119322619088015 -6.444275704528749		-156.27395145962265 32.77463200442872 42.475658504820075 -4.0622010111017985 -1.785384693221343		161.52176209847528 47.38327566999133 58.66908261016368 -6.651477149621628 2.222744276185364		
84.15099031609611 50.666744606790715 77.83352431715818 0.7696418842265764 7.5130568985524		-51.27161461766031 40.94992243819835 54.26800254418966 4.36761153186057 -5.446138746970593		-86.86543321456655 63.40114879434688 81.21739717913677 0.49531237205198436 -9.044627681701812		173.5302441893044 52.79455247550999 69.05754993696831 -7.397170095150448 0.8388459488955355		130.7976067558639 22.958354097096752 14.654243549032195 -2.6721316076224357 3.0959556941818245		
94.24930391593554 65.40620088969683 86.8023200783754 -0.6163810324519361 8.295772318294713		-22.83942323097776 27.88739428513936 40.05649439883 4.245530966351863 -1.7880952709124793		-76.23690190900874 73.86664176710175 92.22608871004643 2.3200861295265267 -9.472029994923279		-173.07412356897413 36.13758999165764 51.22699549292592 -5.605816488586729 -0.6809472992495		51.03546586996482 33.52600577684701 61.15971591203653 3.4712070584810935 4.292013191454468		
95.70208557884352 50.4877432626179 69.37081304867694 -0.7242754320835447 7.253632414439496		59.22727219503813 23.6260634664773 21.28953758195157 2.11405312917865 3.5501981465377255		-105.31306429843734 59.6950756220334 79.48338175689112 -2.1628312997631505 -7.898902939034564		140.5730096534441 10.745143011283027 9.839200526650373 -1.1556373199187455 0.9501632407114935		154.27867923512997 14.009290065238373 9.659583165190337 -2.302229060009297 1.1090433384865255		
118.34553207782 59.240820425921505 81.31527388948864 -4.054779758557312 7.516227828553843		84.49145408528271 12.780461866304144 14.668827463685549 0.19689889952247808 2.04168126812674		-159.83415019618897 50.89291376753321 67.7050146173244 -6.461849686115938 -2.3731258601154694		160.72700045963708 34.73825712020365 35.953838757462975 -4.751369970229911 1.6613928541955196		138.9630283711333 64.92364324029867 73.42763721829226 -5.811869350954834 5.058768830637273		
123.36399081596271 44.65583999291187 69.85156386378226 -3.7776960646595428 5.737019179836146		96.54594083953226 16.614989937323564 33.98842137452103 -0.2985332207701749 2.6016440742148146		130.91924147899917 22.296112087987243 46.90421874411481 -2.5895472104688166 2.9874272317133523		147.94696233607124 45.926354757240176 56.82357520960303 -5.60742292114049 3.5111283611452824		114.60037797566643 67.69351007700045 66.69028253426742 -3.3608483062866905 7.340601426655312		
79.00192223163774 24.675153298748885 24.66722992330368 0.8249156457727268 4.2445833718852155		58.12361731490429 28.617954388465147 38.045417962086084 2.1031698525492337 3.381990239970215		18.096566434187476 16.47406118640569 27.154994340960982 2.827824846786995 0.9240880669511844		98.61236999968203 45.62189038250606 55.405246569166096 -0.9622559711367471 6.353343613076622		113.72346366411551 73.28944126935883 81.83714446308781 -3.112553207388094 7.082711950524661		
64.11958384403589 23.302278703868538 31.481381652398994 1.517981493399577 3.1288808157699934		22.643528884751994 21.930572723431837 22.71401515037073 3.1335393129941536 1.307160522835537		44.28250798419712 39.110813717313576 66.77920341385288 4.475964223030413 4.365243544404782		110.25983824010464 69.84778673372816 82.82173401105777 -3.010601486915534 8.15627921206006		110.0063724288478 61.4585694703296 69.40187859688416 -2.3962540551497673 6.5813762988173306		
109.77389486856978 8.830111115287263 7.67338794272911 -0.5677974161258252 1.5793754492556566		40.59514834805037 22.36749819642223 32.37841863547109 3.0510821785180533 2.614645584324731		39.227298290970275 61.389446958252584 89.91643632841689 6.256569968572181 5.107699610710383		106.74739119827598 56.4966466734758 77.33299272186851 -1.9808643408532987 6.582777699331087		65.63862272729808 49.350226578324296 71.81583136611877 2.696703521399013 5.955517835455357		
-44.77382025631737 21.38944447608682 44.84056430821843 2.494389964079879 -2.4747736850406774		156.66398614074362 20.579366714079764 25.20688201320899 -3.236398770615915 1.3962257460517593		33.33013085556416 62.2509811069006 95.7863492587614 5.723974745858034 3.7642590983669524		82.42469315005917 26.442580176092168 25.162895296038684 0.5961348984358847 4.482558929648935		29.12954920392101 55.67943847214307 92.71780774074092 5.913867168191048 3.295612216473102		
-4.947009293162218 65.67507688504641 73.90292413313763 6.942291373044206 -0.6009025065669568		-148.22490593540135 60.084213242760995 73.95203035392764 -7.524611968010552 -4.660929994247344		83.4595198007853 51.95387485369562 53.06990703813792 0.8119021454704819 7.08148786385766		85.36088674840592 18.82788620805782 17.32464489121528 0.2717997476909863 3.349547997355707		-58.96452892380404 31.00347562843515 58.03075440238088 2.379790066137398 -3.955087420736075		
-9.19069858021367 66.33008513001428 83.34314443487713 6.63777394029246 -1.0739789694715027		-168.68886579797655 67.04374271932531 80.92615108503344 -8.130268904056903 -1.6262311277189698		101.31156974524883 45.566761195994864 48.04323639944881 -1.2056677917339007 6.027443311499379		97.85386239864772 18.470151736602638 28.52143672862343 -0.45870535932400325 3.325378409456801		-127.0292575474771 25.03567055825766 31.457039630165337 -3.1977548194648606 -4.239058502560915		
7.478724398521593 10.017646704789776 20.74111518057048 1.5536057919502377 0.20394921305553726		-169.11113890546306 79.01910254775261 108.95234650871863 -8.297683843151905 -1.5962091355628947		135.7550729884566 4.280754106844621 12.274571912692492 -0.5075690865829962 0.49436433280948233		98.24457100613367 23.492315500079446 38.8641940399791 -0.5068993054274693 3.4983578810649805		-174.17254668077155 63.46174909892253 93.92765739945403 -9.309793665119223 -0.9501613955590126		
89.70922031471211 29.879575133029572 45.89580698780696 0.025187463650338082 4.962942897570656		174.85430410430163 36.89235080310451 43.96311458454535 -5.934777321510429 0.5344360518537786		-177.70877125310633 17.640244994116067 17.89209126770737 -2.3421115309710183 -0.09370979283444024		56.04891719318145 30.819535431853513 43.247586785394205 2.850595496922911 4.23397456117821		169.5748142206256 43.27175177360733 70.27576067802023 -6.885779504594226 1.2669060537912025		
53.0435764743463 3.1076447533556792 7.206369870370091 0.3224506771991409 0.42858430728862706		-164.5110952746506 27.621359955110105 37.33280042147525 -4.537946415092554 -1.2575376170513015		-142.9298613740366 40.57805034633867 42.43180563870722 -5.515643515269623 -4.16693133054428		55.26711476025682 34.49839587630593 42.09265387462598 2.4603710087072277 3.5488731871127763		143.89869400088278 41.88973019952988 55.67437810382772 -5.121282106117847 3.7346819552428894		
-156.31932077157762 10.17353581753475 16.021918140034746 -1.7142411697479405 -0.7518099151669442		-145.612428487864 40.62438514345561 68.16298440993988 -4.679544134070523 -3.2026599822561597		-132.19071437185812 26.080549792863202 14.864079036741584 -3.1232813078719825 -3.445621391060069		-67.5155283870432 9.194021017639916 28.449812489814292 0.45066352027915896 -1.0888325494452251		168.3764691945048 58.850949614492414 60.71885519767551 -7.130843240365511 1.4668041237823903		
-122.06913827975745 6.854248779151773 9.42074232946288 -0.6160130285577367 -0.9831849445466013		-100.87987111276408 33.41162256401167 32.311160885789285 -1.1629671621143096 -6.050649946585159		-119.6406421161788 19.544583022061833 25.51366630252795 -1.7132919515042302 -3.0109642720717473		5.9091292262224595 22.22044837215353 33.78719159536757 2.4074419415632593 0.2491726162748659		139.04681999671303 55.68250709464169 47.49528723098316 -4.696208465296764 4.075619055044066		
18.03941264126144 5.468226071800616 17.30468019579114 0.8986811911368887 0.29268282121128736		-96.40480699648565 59.309130481898805 74.8918717152194 -0.9647455667270893 -8.594391237358263		-86.08481942164394 25.87159442549714 34.690018352718454 0.26295201474211194 -3.84211747415807		-11.999753169069555 36.20725915897447 44.922804423404294 3.9383305578044894 -0.8371002691802703		123.50681582351464 61.0499790891912 58.06808780198933 -4.041331072525429 6.104207372938131		
71.6777713405026 26.2089482086137 44.2187826848527 1.247227791927629 3.7663662725402833		-90.68691906310724 66.62657543116207 87.28854483404172 -0.11616325734196409 -9.688689465976381		95.09714172810259 29.542560299194342 35.85824505210333 -0.40767199285644096 4.570450167062063		-16.35982243249055 53.2409794081482 65.18371247146321 4.524578319825289 -1.3282089221231461		-178.25470618685097 30.19389895381025 30.983178182981664 -4.350156030911299 -0.13255163977898088		
89.07481709449816 42.60814615445167 64.29694661294212 0.10780235965059554 6.675526914740537		-87.12783243009387 64.33483160424518 89.35447057178095 0.4147467749483413 -8.266694410572589		80.26565179168243 27.582842629996467 30.817079182790273 0.6407655009836359 3.735148690821928		-39.85342523492986 76.43052068380747 82.4967627619748 4.359831594425988 -3.6393674191627943		-153.41785475872422 56.584914976204615 68.74638547971693 -6.024023218621028 -3.0142585114173213		
93.53342638037465 26.350344474401474 19.63995117124699 -0.26272796012897137 4.254826186208948		-60.161872614913925 40.63830395002988 51.28344683511246 3.277949531973691 -5.714800978781568		109.08605948114345 45.03135461473065 51.71628444083895 -1.8027147495913378 5.210028931674984		-8.645658278351334 47.25106614133088 51.97083909176249 4.58345540798254 -0.6969189473431965		-150.50858041710595 36.771928806889974 44.956805780427956 -4.375856666074419 -2.474875578127778		
76.03940866466144 32.128250275823476 41.506940747627105 1.3466619852192223 5.417036221611707		-42.2073140363681 59.72561792988402 78.47234730351985 5.168503905594914 -4.687715541319562		32.641580877117235 45.90976024479824 45.25475250924197 4.776344572669424 3.059486061560932		-22.432538074046573 15.60661829543452 31.273477115670698 1.840586934337844 -0.759858313024676		-157.9762784551784 18.606011403916906 26.754707726285687 -2.186317356508593 -0.8843826618661397		
127.30757149965642 5.678532334228817 11.112516733179655 -0.6124498603924585 0.803735003176938		-40.64705897844421 42.992670620905024 61.964522451138386 4.411103935504178 -3.787062296551978		47.304139978996304 45.57129437722232 62.076097172073084 3.344114493284837 3.624507609866324		104.74252179425025 43.101128651440284 35.139595537516314 -1.4756272628251041 5.6077975980897605		-178.96467510407533 29.10424104231072 27.109831856276905 -3.4912849583369066 -0.06309378685975991		
-129.35948050833215 54.26387596275222 75.52576933873954 -3.9871965227368182 -4.861097429386945		-64.53167245793063 18.920825504135216 20.829396545948516 1.42570361230554 -2.993306975629564		58.31215692428942 57.642513112842494 67.11787481014329 3.589429901781147 5.814541454579911		119.73646617990457 71.3012482673152 81.08592702727472 -4.049316041261508 7.088719780421243		173.39546631673235 39.128320668505445 45.50263357564202 -4.614242788191972 0.5342561118677019		
171.85288334366496 42.570932560839765 55.51055208016418 -6.491647286079827 0.9293453396520825		-12.230557025100243 45.8646457225314 58.13720836832572 6.067786484058507 -1.3152896141718515		72.83872132140536 53.323372387087716 55.5738669263441 2.0949181091141043 6.7838131756169044		98.53380631671135 53.25664614737659 47.0275044919381 -1.049429227002765 6.993664778446344		153.8455236452901 47.99150777920488 57.81274591935285 -6.306993618532006 3.097203572262826		
156.63700261047745 46.165760430664314 48.59327719344309 -6.005579872908034 2.594242958145779		-47.273562824425895 39.97296720843161 52.820184258391215 4.1769882945425385 -4.522370203025462		88.09231338891757 66.12913252637932 71.824401772753 0.2609782380175226 7.835367481838587		112.2672148325357 66.12240854231331 78.49368956467991 -2.9008228197589263 7.084480953043		136.2248397415824 44.833095586403786 57.1711597656384 -4.5989995725025015 4.406456232932828		
172.72031480123434 48.354201501508626 46.60810844736983 -6.825277764352902 0.8718786739314032		-81.12377308568398 49.12573714508243 60.8233978308947 1.3365605051412888 -8.558327729648328		50.85297878436786 54.48101635299649 56.805999693118736 3.660122969727491 4.49623605053708		136.61933194536098 55.25410361871296 65.90735372807865 -5.687237363490625 5.374519271787425		167.79913707686515 60.81349573164482 83.72713556464446 -8.096299612617754 1.750609574401395		
-169.06077219298407 20.650632367601165 22.635520076008802 -3.3615143683059303 -0.6497127728277812		-114.6952820477769 55.08906407037362 81.7686711647368 -3.440240626015057 -7.481242202768022		40.79108189559721 72.73200197444392 78.88736116308019 6.321287983088051 5.454672653153269		122.55242915869023 28.10561309745683 24.98750519989985 -2.542641603254421 3.9831000163073087		-145.40589575484728 49.028294379527004 68.94843585711064 -6.4762350211060875 -4.466671807556415		
113.82182641385268 33.77824329686357 25.114636861937633 -2.027855468216097 4.593024274285159		-121.4874690350719 70.65177730066434 88.2247785658741 -4.8465784857269885 -7.912781303242305		51.70869369102692 41.442403306363445 51.6811931347096 3.6759178052330475 4.655971551317902		178.00936579182402 17.426153846772266 21.01270712460933 -3.1865032511830185 0.11075363503849714		-148.55482055803856 30.080597700672254 35.89355401211434 -4.735590968943153 -2.895745011928386		
114.6510607489679 47.467444250763464 65.89011081711806 -2.95166029816341 6.431835203927151		-131.4632606150009 51.552024870832355 57.5375393691829 -4.747195514863201 -5.3726664073381585		156.72163125780614 27.103111634728005 37.99065694311749 -3.07457186870194 1.3227440068338365		-160.2622533544914 28.272831125938417 31.24783614417448 -4.7436415204038935 -1.7019961658418818		-167.26987055504054 27.712643586422292 33.53281817099592 -4.856008061280015 -1.0970322573798335		
132.60706154713114 73.67113621532751 94.81893175962914 -5.582759958765217 6.069704260836249		-124.88893420163895 73.84207045293992 89.42651354192017 -5.141112763881094 -7.372646377908253		178.55595778298343 49.74573502894271 53.90169677508449 -5.5760568328483116 0.14056474802295083		113.35925525910012 26.62154415841367 32.17733372755464 -1.6894525358108368 3.9117241123164557		146.81624829810008 31.051722032545555 37.23799983586258 -3.987210521023617 2.607542844291037		
153.35009434979017 80.860086272245 86.10059062543056 -8.344714280800664 4.187816646779685		-132.42613040225865 43.17047917174182 56.43860999303767 -5.032016245163278 -5.505716210788512		-178.39877530812953 65.60940622305259 79.6347773106781 -5.8004995422087315 -0.16214670475743412		76.29743022710153 44.31475189804695 49.23788684864677 1.323251898002705 5.427139567345755		76.10850199243377 38.58455639538876 32.82678942168877 1.342433739170525 5.427976914224466		
175.15777561228768 68.02400258690396 70.37078389931642 -8.514743895254632 0.7213226408493525		174.67776140026592 38.596610954716716 44.54024169463176 -5.7385364184669365 0.5345945141207662		-113.32759495544148 66.85332130707735 84.61901006474956 -3.1689813542631873 -7.348548128533633		62.614030894724046 38.22297952921851 52.073107585520795 2.5232907262288147 4.870840341521379		77.31154736832714 4.114697493231172 9.645329608612935 0.14524929929068137 0.6451281837191096		
-169.21508750974772 61.87213900731551 67.99172853333853 -6.039311977313561 -1.150412273988234		-131.35448448303245 72.81310907649214 82.1972657843418 -5.682723590679865 -6.456116364266164		-64.66592275775348 53.59288359179987 64.30673385777499 3.0825951092800463 -6.511254344622096		46.49644182966605 47.65100210185061 61.15498946399264 4.5002150490967665 4.74164740569504		60.20009661768402 25.827743551001138 43.26674542822688 1.9375114442923467 3.3830989205811024		
165.96008949605968 45.44565573825968 51.61659518183556 -5.8600078637614255 1.465400464384263		-103.31387033299814 67.91483384648346 80.52088108342895 -1.9518870563902009 -8.248144010541113		-22.54677207652198 60.94316264143857 73.97556144422889 7.387356337817851 -3.0670107426406257		42.60312393431882 54.0417179909601 83.59753650843464 4.673447684888952 4.297925735483164		47.83064786935886 37.13847450516593 51.12637954376534 3.5837406837407766 3.956566332548899		
139.1367372653369 28.41972596639786 15.635327912822845 -3.055180753965 2.643053660644245		-74.8381907577005 63.767735034446865 83.26829377666792 1.911552130040014 -7.054261241036907		-6.585809470141789 59.410171820287935 68.4242719038154 7.242485620472531 -0.836166458521436		21.17921283997446 61.430468546698975 87.34184968816871 6.26927337692436 2.429074539860819		42.63951472865477 56.63435217942764 99.16329982504301 4.084181822066617 3.7607994233284145		
107.0172596269347 33.129228132476314 29.694130898187016 -1.465393109177564 4.787925899889263		-108.65863292368148 44.959736063180884 50.04528606176526 -2.3395204362592725 -6.928282758696758		19.58289615618071 46.68018560187155 63.534376492975284 5.147148774594983 1.8310860766685084		3.8672297317831923 46.836401793295124 74.03427787449316 5.375370000784852 0.3633673563515976		103.3174044390071 77.47127050138431 106.1676201694622 -1.7736683326346852 7.492977687942161		
75.22976875092438 21.42125448490538 19.128460622142853 0.7585783460096996 2.8771557612065757		-82.87606546729668 48.930331326160434 79.27937081920243 0.9327288649415573 -7.462975813392886		52.99665769837306 30.35230640087565 30.414685243720083 2.5317449714559017 3.3593313140548577		1.5230969911700598 40.910561274935915 55.59772797822668 5.442102970840817 0.14470182178331392		113.22318239646569 55.99665450434281 66.321906816004 -2.981835899723831 6.949377545913615		
70.2688281799451 6.144301728095514 6.193719253061013 0.3764956814088808 1.0497118145359534		-44.01540137705828 62.954431830889185 95.1654498426708 5.901965987632867 -5.7025290523454935		104.86397432663468 17.384250922909214 26.477400246826136 -0.614774250060462 2.3163517580424067		39.51662841571708 43.85963631548529 53.52333297651175 4.415731446594809 3.6422009957267387		109.722530193454 42.38871255947523 54.25919420192322 -1.8729007576763195 5.22433492004874		
83.81658963378646 15.055861157533394 6.379522167745562 0.24519645566866288 2.26317475572579		-41.45273489880743 45.075615876645365 69.6909111822892 4.535725021711024 -4.006204975137443		119.6041378950351 29.23577409390034 44.38206662846541 -1.9375737589186874 3.410173167468699		94.35419588781197 6.545547499841634 11.699932805956115 -0.06457542694140458 0.8480955296172931		124.72720846995561 39.27713274743938 41.686340884806924 -3.1621033385125488 4.562026873529064		
83.79027376211774 31.57880093039547 46.66011766848001 0.5748167095924573 5.282924949141808		-31.689286561480312 37.1410289359972 44.93541725891341 4.630474185735246 -2.85864318869791		151.07315338152335 36.52925169455764 50.107208181858965 -4.9219967034669585 2.720097996882255		-87.24589467325323 29.729977346961427 49.03677829146172 0.15725550975886846 -3.2689877323694954		160.51187253427966 3.1987448421936486 1.5391080188445385 -0.36718316039159754 0.1299407559511899		
162.73881582256044 22.078303626661302 14.13567298396657 -3.4045245476099257 1.0578616553161513		-100.0408517463306 43.86628778838172 54.89049174520281 -1.005997894798027 -5.681606096193832		-121.89136329226164 23.99551346420217 31.219414406737236 -1.9909529533197245 -3.199674667650616		-122.71507623643727 31.335972818425496 47.69181152368272 -2.2384522186099485 -3.4847303865652677		119.81065354606771 24.546550906412943 30.053024787681938 -1.8410651293839857 3.2132953501955415		
111.26173740665091 30.185170355106987 24.04200579738707 -1.692884615808663 4.350606924783245		-99.41229336690452 18.785451928864823 24.94876550856247 -0.4821551729802915 -2.908590171480025		-81.6014353798342 26.454565533300833 42.05592434076295 0.7247948401160217 -4.909152057098525		-66.75484312892127 59.95342778054953 79.93547951595932 2.446177503608704 -5.694959574810067		112.6435474420251 31.7437504258905 49.46423496427167 -1.90540073698609 4.5676430473700185		
150.3313061623796 56.323386097956025 70.06851837531815 -7.300549705510208 4.158874895335421		-99.45621517075122 14.001826290320041 17.102191686956747 -0.32287075262232096 -1.9384986529530663		-57.63744010591181 19.72348116166076 24.013313315066565 1.9451157351528348 -3.0694435361411183		-65.3944448600393 18.59115875618407 30.086799912421103 1.1542036579861046 -2.5203537977369224		119.1352515640679 22.050700933582014 19.806994718133495 -1.7755120565721054 3.185352093037609		
148.05987923046374 49.12890045507664 54.29159418567957 -6.58561973036825 4.105588233864149		28.88665459213971 4.677604387697885 20.64247494466181 0.6225787242200969 0.34349274211592257		-61.22296785455883 20.716617379320645 22.57866504026367 1.5036586604539508 -2.737743994583663		-135.6057741290131 18.073122443727556 35.82152175030303 -1.5643952479387535 -1.5316601984476514		101.57270844037284 26.199013609910796 22.959301697943136 -0.7861531079694933 3.839122411664392		
-174.04383270081988 52.92763396490742 75.77646381223484 -7.738919824959099 -0.8074078605335975		-37.01976515083618 4.042419474058978 9.802159354159494 0.5883270382353646 -0.44365450439195725		21.998476971886273 75.39275060592507 81.1944788097729 8.550308015588334 3.454284296009525		177.98392742086605 20.47430780571547 21.32311176291985 -2.679280789016736 0.09431506106949414		69.04122139180024 52.29762417522799 56.45587920707444 2.4894741037813577 6.499273942741382		
164.62904716765263 30.80735042645124 39.518345610941616 -5.411782936898091 1.4877020209164185		36.73696937568 19.17328008096652 33.589482182799784 2.5793806257753564 1.9252012945088728		-3.1958104032279775 55.09666963160385 57.39965357517677 7.302493953918463 -0.4077371545324136		-159.33541552489913 21.344574306020288 33.35287073769456 -2.366335235225899 -0.8924924433148578		107.7653375490303 61.517133554423225 49.80675008927696 -2.181511833926805 6.8087631283878265		
173.0218440147301 42.62642560496198 59.7793281849454 -7.189152402190872 0.8799348654618233		-62.24867602267836 27.24072793776876 38.72807124081791 2.07036698837709 -3.9348997185302013		-25.898288232757448 42.78037783673003 48.91489948125485 6.198766358647615 -3.009730364166637		-175.8883118984152 35.07878919608131 31.225509686997757 -4.168088528958269 -0.2996269548703172		140.9565631641507 68.13548662555323 77.36375164922995 -5.7793010357877534 4.6872446293276		
127.99758580367912 35.29041164069417 52.58395939658293 -3.5863565691719836 4.590725777694869		-88.71457126543554 40.602369988238316 54.77441730467199 0.14515010126067618 -6.468731110264042		-6.512172845835432 39.57294412986373 45.16674238957778 5.771613744728475 -0.6588344862221367		148.2560008435905 29.030937931182635 15.699467936033628 -3.001754825552268 1.857107499706668		162.5378336909091 33.279004384520796 35.075362922476614 -4.148111897344259 1.3048838900569433		
107.16687059918625 51.686877652921126 71.57022127607533 -2.1016574037573617 6.803281277392049		-50.97158993797738 50.491410367306706 60.388837495542546 3.574466047988225 -4.409625448932504		-55.973073567180094 34.796600509718125 33.57985064383794 3.0704021984654606 -4.547447132373893		-141.62270374182378 24.32177216296214 29.602376627321927 -2.902368330275708 -2.298516823883614		-132.95002905439108 18.786399562917374 22.279133640813924 -1.6823763624319574 -1.8072853754020985		
105.45161223944129 36.433826435370456 50.21785565245993 -1.5639894556948182 5.658115059521714		26.676695867746453 46.92030703893732 57.303257870619674 5.789727447953985 2.9089795877211166		-37.79318439062241 54.74099481287597 69.47077719651824 6.169660727421345 -4.784504035365724		-111.88359165303773 11.827226501759453 22.34134643696357 -0.6462664436706183 -1.6089695713730554		-23.07976710976577 48.789466840069636 57.29141348464176 5.474339478562956 -2.3327191462011885		
72.91786772536693 21.024276568832224 33.32129293973891 0.9805625247769342 3.190908670331489		24.133011262716256 36.991259281340206 46.29664758331077 4.641795492590889 2.079585826231566		-43.73552708985613 40.012643115959825 47.795632258892205 4.826395926922207 -4.617933147479876		-168.5237569820755 18.42645075841079 23.134301930857823 -2.6359595767491246 -0.5351539241406966		-23.90837014882903 26.24487110912666 31.40473841059944 4.072027642726822 -1.8051860030009645		
104.68211220585125 22.92023880164883 23.667382436161507 -0.9846547593194865 3.758060350555688		32.43650386786234 51.46098095146884 49.745362813661494 5.435245786741626 3.454171332233447		-53.42932653933633 51.590343279463205 67.33822234243075 4.701395099952975 -6.337207857021167		127.26093008776286 32.6228303482409 39.59901766985092 -3.150647688823378 4.141671983965555		-103.41104819113069 36.70258098414128 41.73321349534779 -1.0815578221531537 -4.536024512786458		
5.1151860102705475 35.623213510849276 59.40556358468906 5.42258813113219 0.48540181448711295		59.74177226179575 66.16761738756189 50.44047884594673 4.217921146322424 7.23020279914603		-72.89170146855966 59.985446801786786 74.618485137148 2.808002037872571 -9.12285154273234		86.97991066776167 66.98969124547682 71.47379090014957 0.4446261457717966 8.427434103468249		-124.925507749369 49.247168693547586 57.40255136719209 -3.0387122406830938 -4.351761859942799		
41.02985015745889 23.25741715938072 38.07587749990653 3.0242572346639713 2.6317141557242163		65.14429138055006 70.13298593909998 69.08818316927703 3.7600044790059233 8.11665993898994		-108.90650008241956 52.29801881188453 61.0349606620411 -2.5711547366181127 -7.506949302335345		90.3797989570948 71.50232402632803 72.5774134822243 -0.0531540807643513 8.018610446281375		-142.02623589277616 72.22513539349707 84.38374706312065 -5.959397955688371 -4.651599018021445		
-4.263393922665882 38.74534464257474 66.60026881512265 6.24423058307923 -0.4654942760813914		87.81285129142829 54.479411518191114 39.72901020317631 0.28309205173162744 7.412436340347021		-116.33422427625594 73.47392023865952 83.95058777807569 -4.035173251897454 -8.152289491783542		69.66850788102944 80.18454295990013 67.02208371199863 2.7294230214853954 7.366143834267729		-171.20382336712385 45.24413610671506 47.98965158014552 -5.154524364817779 -0.7976103283095001		
-88.634645361584 13.04404726850943 22.410680942883 0.05895582478568415 -2.473555526909707		101.94685979823112 77.18828473965063 84.76767953396335 -1.6645198308205997 7.86682008247901		-128.85126981612598 66.00127142810466 75.78543298122716 -5.272896876717123 -6.5461572512745745		100.90887415898014 38.107328973872704 36.54879694186558 -1.002598552526724 5.2020811569337635		103.84559645165379 55.877997845833264 66.69829375019924 -1.5331777355805793 6.220607032932126		
-155.0328812252596 30.533277869787643 46.99997100998766 -4.413542873665211 -2.0549860431524283		75.7495595873899 57.89837080991146 60.350972461614475 1.9926044096162845 7.845645855503726		-144.37523827177276 71.31865483120266 83.90944692818842 -7.493897609778726 -5.370003917628937		160.06130541213844 44.306187105359136 42.56523856510695 -4.880602824818016 1.7704824984626681		106.77521164798856 72.52332916843304 64.7899502892908 -2.4805026710310103 8.228685819982974		
112.2149503080321 31.29667204899175 27.105534256798627 -1.7664343845397188 4.325288840497375		8.438458831025942 61.84011437406671 71.0528326898773 8.404857083502815 1.246886524082377		178.46232619422128 40.57811631388885 34.1759375781335 -4.959793729711243 0.1331402853515593		149.55578786950164 39.757976550690266 28.217138658909693 -4.738302509359879 2.784862640406249		97.60333372746814 48.470521228554546 40.81284195722215 -0.8740479042359222 6.547778184801762		
-9.195192438157315 14.325869944818876 22.407360195720354 2.2922220286003343 -0.3710615791690868		33.06773079476549 18.5739093947152 19.44719717413214 2.363629194882616 1.5389342654511038		115.51101992664651 34.16168548365844 36.96044922323848 -2.1578601151365873 4.521809423051174		149.05597505365316 34.32766725902481 29.644218019894986 -4.166400967980354 2.4978896151658425		106.79880131472665 45.93210797034758 42.45763995567005 -1.7478476613308938 5.789588501751039		
-72.73150181838373 41.838688037097135 61.2902008622938 1.9236122760286327 -6.187988874675176		63.799912962129405 22.590823846748535 23.131949797593037 1.4255333618754207 2.8970552196778394		150.2794223143941 39.313643413238516 54.477542298506165 -5.903955125816554 3.3703673802674494		177.7998363351908 56.30646319492513 54.96112443737925 -4.773660653384416 0.18339920032422702		100.37524607642418 41.605949458377964 39.62363780457142 -0.9906105348258186 5.4105767412583		
-91.87332358284924 17.216759682370885 25.94808953620655 -0.09830753750399039 -3.00567387503922		109.59474524134289 48.33841097415828 47.58717287017822 -2.201439400616197 6.184154770377875		-176.91171722453925 44.84294341639107 63.501489028560336 -7.501386559682236 -0.4047220268381253		-163.06883531366861 12.546855957609921 24.954438528019978 -1.5696363791608903 -0.4778247254550258		50.58559087361807 52.18813363410372 44.797838697180616 4.329243791766414 5.267806085673094		
-82.10596520919958 36.059422507386614 56.96666477046285 0.8309214599943231 -5.992711085293211		90.20713672864812 34.366155394947576 26.29647411268922 -0.018830849303687613 5.208750260404858		-157.56445481755995 49.285723389401205 70.90950182333361 -6.224506920251777 -2.570075354940477		39.1226100505617 31.58781673142527 26.214011969813907 3.3683662398617864 2.7396048013066077		83.69782778255494 63.129516314749274 50.30142007116235 0.8351032429738604 7.561642174128226		
-64.6791476331359 34.10784502650081 55.28996517939899 2.130467116360625 -4.502795841358115		154.1982685434549 32.53413561241235 32.940884518025705 -3.5655150666602333 1.723770259494992		-141.97682731174217 36.40870490953835 42.986351177087315 -4.315981901248538 -3.3748265659010617		76.65192050832299 55.470326170072 51.325836415198374 1.3385671294818113 5.641388186749573		56.97373027831439 10.18798179236177 8.587915975318493 0.7416967937204776 1.1409673005524086		
-134.58827156995537 26.425705952976145 33.3096299096017 -3.0350183188462685 -3.07895418379515		-176.93770042066794 3.732943548159213 12.44442880227589 -0.64505209130601 -0.034509100679989864		-136.34124544115127 28.922417868534172 39.62470962733799 -3.607844188124239 -3.4427652658244705		133.75357579165433 38.77953438031288 38.15973075901927 -3.839847633971418 4.010656056531417		-18.034952354937545 37.02258205674983 49.9793004256531 3.489198476351028 -1.1360630191671366		
